Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_T_downstream	12	96836614	96841614	-	2.116337061	3.624145508	1.331310511	1.273986697
L1Md_T_downstream	12	97013365	97018365	+	1.662836194	1.951462984	1.304140925	1.358919144
L1Md_T_downstream	12	97043304	97048304	+	1.481435895	1.951462984	1.385649681	1.104121804
L1Md_T_downstream	12	97372679	97377679	-	2.690771341	2.313877583	1.684515357	1.840203047
L1Md_T_downstream	12	97621439	97626439	+	2.509371042	2.369633675	1.793193698	1.868513942
L1Md_T_downstream	12	97665354	97670354	-	1.72330296	2.146609306	1.657345772	1.585405707
L1Md_T_downstream	12	97683641	97688641	+	0.907001555	0.975731492	0.923766494	0.905946136
L1Md_T_downstream	12	97826368	97831368	+	2.38843751	2.620536089	1.195462465	1.472162485
L1Md_A_downstream	12	98110707	98115707	-	3.355905771	4.125950336	1.956211329	1.642027378
L1Md_T_downstream	12	98918300	98923300	-	0.725601256	0.641194999	2.309416056	1.896824718
L1Md_T_downstream	12	99137005	99142005	-	0.453500777	0.446048677	0.842257679	0.849324524
L1Md_T_downstream	12	100792345	100797345	-	0.755834639	0.892097354	2.363755465	1.925135493
L1Md_T_downstream	12	101131320	101136320	-	2.237270594	1.449658155	1.603006482	2.123311281
L1Md_A_downstream	12	101422912	101427912	-	2.418670893	2.230243444	2.064889669	1.925135493
L1Md_T_downstream	12	101452554	101457554	+	1.965170026	1.449658155	1.548667312	1.443851709
L1Md_A_downstream	12	101618751	101623751	+	1.965170026	0.947853446	1.358480096	1.613716602
L1Md_A_downstream	12	102125060	102130060	+	0.997701705	0.752707124	1.548667312	1.670338154
L1Md_T_downstream	12	102401082	102406082	-	0.937234938	0.892097354	2.255076885	1.698649049
L1Md_A_downstream	12	103457044	103462044	-	1.904703259	1.672682524	1.521497726	1.726959825
L1Md_T_downstream	12	103622642	103627642	+	3.144272089	1.812072754	1.901872158	1.472162485
L1Md_A_downstream	12	103868876	103873876	-	2.539604425	3.930804014	1.929041743	1.783581495
L1Md_T_downstream	12	104207321	104212321	+	1.481435895	0.752707124	1.820363283	1.698649049
L1Md_T_downstream	12	108562532	108567532	-	0.876768172	0.724829078	2.146398544	1.981757164
L1Md_T_downstream	12	109245626	109250626	+	2.448904276	2.202365398	1.766024113	2.179932833
L1Md_T_downstream	12	112049699	112054699	-	1.632602811	1.19875586	2.173568249	2.208243608
L1Md_T_downstream	12	114118414	114123414	+	5.442009449	4.962291718	4.890528202	4.727906227
L1Md_A_downstream	12	114230100	114235100	-	0.030233385	0	0.027169602	0.028310817
L1Md_A_downstream	12	114319623	114324623	-	1.602369428	1.477536201	1.603006482	1.330608368
L1Md_A_downstream	12	114349784	114354784	+	3.507072687	2.648414135	1.929041743	1.811892271
L1Md_T_downstream	12	114585380	114590380	-	0.967468321	0.975731492	1.195462465	1.925135493
L1Md_T_downstream	12	115105151	115110151	+	0.66513449	1.170877814	0.271696031	0.31141898
L1Md_A_downstream	12	115413468	115418468	-	0.483734161	0.641194999	0.163017616	0.537905514
L1Md_A_downstream	12	115506476	115511476	-	4.565241337	5.01804781	4.102610111	4.529730797
L1Md_T_downstream	12	115690620	115695620	+	2.841938257	3.373243093	2.146398544	2.519662619
L1Md_T_downstream	12	115701969	115706969	+	1.088401914	0.947853446	0.978105664	0.707770407
L1Md_T_downstream	12	115730957	115735957	+	0.06046677	0.083634123	0.054339204	0.028310817
L1Md_T_downstream	12	115978043	115983043	-	3.718706369	3.456877232	2.227907419	2.293176174
L1Md_T_downstream	12	116033302	116038302	-	1.179102063	1.142999768	1.385649681	1.302297592
L1Md_A_downstream	12	116536030	116541030	-	2.509371042	1.756316662	2.200737715	1.726959825
L1Md_A_downstream	12	116552288	116557288	-	2.993105173	1.226633906	1.874702573	1.642027378
L1Md_T_downstream	12	116694728	116699728	-	2.38843751	1.756316662	1.793193698	1.953446388
L1Md_T_downstream	12	116842444	116847444	-	3.144272089	2.369633675	1.711684942	2.01006794
L1Md_T_downstream	12	117060753	117065753	-	2.841938257	1.895706892	1.901872158	1.981757164
L1Md_T_downstream	12	118127121	118132121	-	2.96287179	2.648414135	1.603006482	1.783581495
L1Md_A_downstream	12	118376816	118381816	-	1.965170026	1.8399508	1.738854527	2.151622057
L1Md_T_downstream	12	118689045	118694045	+	1.965170026	1.393902063	2.146398544	1.7552706
L1Md_A_downstream	12	119017148	119022148	+	2.055870295	1.784194708	1.141123295	0.990878582
L1Md_T_downstream	12	119280574	119285574	-	2.569837809	2.285999537	1.738854527	1.868513942
L1Md_T_downstream	12	119351490	119356490	+	1.904703259	1.310268044	1.630176067	1.104121804
L1Md_T_downstream	12	119508659	119513659	-	1.572136045	1.449658155	1.847532988	1.670338154
L1Md_A_downstream	12	119656047	119661047	-	1.753536344	3.763535738	1.222632051	1.472162485
L1Md_T_downstream	12	119981768	119986768	-	0.967468321	1.19875586	1.956211329	2.06668973
L1Md_T_downstream	13	3115903	3120903	+	2.176803827	1.254511952	1.11395371	1.557094932
L1Md_A_downstream	13	3727692	3732692	-	1.451202512	1.338145971	1.874702573	2.179932833
L1Md_Gf_downstream	13	4064909	4069909	-	0.272100478	0.418170631	0.271696031	0.424662262
L1Md_T_downstream	13	4820215	4825215	+	1.81400311	2.035097122	1.494328141	1.811892271
L1Md_T_downstream	13	4929009	4934009	+	1.72330296	1.003609538	1.793193698	1.387230039
L1Md_T_downstream	13	4988855	4993855	+	1.05816853	2.871438265	1.385649681	1.500473261
L1Md_A_downstream	13	5069688	5074688	+	1.572136045	1.393902063	1.711684942	1.585405707
L1Md_T_downstream	13	5087223	5092223	-	2.38843751	1.616926432	1.738854527	1.698649049
L1Md_A_downstream	13	5136321	5141321	-	1.995403409	1.672682524	1.358480096	1.726959825
L1Md_T_downstream	13	5166433	5171433	-	2.267503977	3.428999186	1.738854527	1.528784156
L1Md_T_downstream	13	6441430	6446430	+	2.29773736	1.533292294	1.412819266	1.670338154
L1Md_T_downstream	13	6517172	6522172	-	1.934936643	1.087243676	2.390924931	2.293176174
L1Md_T_downstream	13	6662782	6667782	-	0.846534789	1.19875586	2.173568249	2.038378716
L1Md_A_downstream	13	6692030	6697030	-	2.418670893	1.003609538	1.983380914	2.095000505
L1Md_A_downstream	13	6717482	6722482	-	1.844236493	1.756316662	1.956211329	2.236554623
L1Md_T_downstream	13	6724635	6729635	-	0.755834639	1.142999768	0.461883247	0.792702854
L1Md_T_downstream	13	6784264	6789264	+	2.20703721	2.313877583	1.603006482	1.415540814
L1Md_T_downstream	13	6815007	6820007	-	2.29773736	1.589048386	1.657345772	1.670338154
L1Md_T_downstream	13	6872803	6877803	-	2.055870295	3.261730909	1.548667312	1.896824718
L1Md_T_downstream	13	7119285	7124285	-	1.965170026	1.728438616	1.766024113	1.698649049
L1Md_T_downstream	13	7208607	7213607	-	2.055870295	1.923584938	1.820363283	1.840203047
L1Md_T_downstream	13	7344621	7349621	+	1.662836194	2.007219076	1.412819266	1.925135493
L1Md_T_downstream	13	7800987	7805987	-	2.902405024	2.313877583	1.711684942	1.642027378
L1Md_T_downstream	13	7888413	7893413	-	2.267503977	2.592658043	1.222632051	1.925135493
L1Md_A_downstream	13	8042461	8047461	+	1.541902661	1.56117034	1.494328141	1.302297592
L1Md_A_downstream	13	8814963	8819963	+	1.783769727	2.509023905	1.929041743	1.925135493
L1Md_T_downstream	13	9827020	9832020	-	1.179102063	1.031487584	1.901872158	1.896824718
L1Md_T_downstream	13	10307095	10312095	+	2.38843751	1.19875586	1.439988852	1.840203047
L1Md_T_downstream	13	10429341	10434341	+	2.38843751	3.512633324	1.766024113	1.330608368
L1Md_A_downstream	13	10608162	10613162	+	1.81400311	3.6799016	1.385649681	1.330608368
L1Md_A_downstream	13	10694305	10699305	-	3.416372538	3.512633324	1.603006482	2.038378716
L1Md_A_downstream	13	11261155	11266155	+	0.12093354	0.083634123	0	0.056621633
L1Md_A_downstream	13	11267616	11272616	+	1.269802213	1.282389998	1.385649681	1.726959825
L1Md_A_downstream	13	13010592	13015592	-	2.146570444	2.815682173	1.575836897	1.273986697
L1Md_A_downstream	13	13299674	13304674	-	2.38843751	2.899316311	1.711684942	1.840203047
L1Md_T_downstream	13	13708006	13713006	-	1.693069577	1.644804478	1.901872158	1.840203047
L1Md_T_downstream	13	13877921	13882921	-	1.088401914	0.808463216	1.793193698	2.06668973
L1Md_T_downstream	13	14202808	14207808	-	2.448904276	1.812072754	2.11922884	2.208243608
L1Md_T_downstream	13	14570179	14575179	+	2.479137659	1.644804478	1.793193698	1.387230039
L1Md_T_downstream	13	14685512	14690512	-	1.81400311	0.836341262	1.820363283	1.613716602
L1Md_T_downstream	13	14747022	14752022	+	1.783769727	1.477536201	1.793193698	1.7552706
L1Md_T_downstream	13	14768748	14773748	+	1.420969129	3.568389416	1.412819266	1.104121804
L1Md_A_downstream	13	14797779	14802779	-	2.20703721	3.066584587	1.439988852	1.642027378
L1Md_T_downstream	13	15032642	15037642	+	1.904703259	1.421780109	1.16829288	1.358919144
L1Md_T_downstream	13	15241491	15246491	+	2.841938257	4.070194244	1.711684942	1.528784156
L1Md_T_downstream	13	15957720	15962720	-	2.025636911	2.146609306	1.738854527	1.783581495
L1Md_A_downstream	13	16251286	16256286	+	1.662836194	1.589048386	1.249801636	1.217365146
L1Md_T_downstream	13	16380236	16385236	-	2.20703721	2.230243444	1.494328141	1.302297592
L1Md_T_downstream	13	16413556	16418556	+	2.086103678	1.616926432	1.548667312	1.443851709
L1Md_T_downstream	13	16505880	16510880	+	0.997701705	1.254511952	0.624900818	1.075811028
L1Md_T_downstream	13	16596338	16601338	-	0.907001555	1.616926432	0.733579278	0.962567747
L1Md_A_downstream	13	16877398	16882398	-	1.632602811	1.533292294	0.950936079	1.075811028
L1Md_T_downstream	13	16945249	16950249	+	2.116337061	1.142999768	1.412819266	1.104121804
L1Md_A_downstream	13	17152893	17157893	+	1.81400311	1.533292294	1.521497726	1.189054251
L1Md_A_downstream	13	17334423	17339423	+	2.116337061	1.8399508	2.064889669	1.981757164
L1Md_A_downstream	13	17363819	17368819	+	2.055870295	1.70056057	1.874702573	1.7552706
L1Md_A_downstream	13	17469178	17474178	-	2.509371042	2.564779997	1.412819266	1.726959825
L1Md_T_downstream	13	17594325	17599325	+	2.055870295	1.589048386	1.548667312	1.7552706
L1Md_A_downstream	13	17922756	17927756	+	0.967468321	0.696951032	2.11922884	2.038378716
L1Md_T_downstream	13	18692948	18697948	+	1.269802213	0.752707124	1.603006482	1.387230039
L1Md_A_downstream	13	18953014	18958014	-	1.602369428	1.170877814	1.956211329	1.953446388
L1Md_T_downstream	13	19054294	19059294	-	2.237270594	1.477536201	2.010550499	1.443851709
L1Md_T_downstream	13	19443763	19448763	+	0.997701705	0.836341262	1.603006482	1.698649049
L1Md_A_downstream	13	19959763	19964763	+	0.967468321	0.78058517	1.385649681	1.415540814
L1Md_T_downstream	13	20525606	20530606	-	1.904703259	1.310268044	2.363755465	1.868513942
L1Md_A_downstream	13	20663322	20668322	-	2.781471491	1.56117034	2.227907419	2.038378716
L1Md_A_downstream	13	20707659	20712659	-	2.569837809	1.338145971	1.820363283	2.123311281
L1Md_T_downstream	13	20866148	20871148	+	0	0	0.027169602	0
L1Md_T_downstream	13	20872907	20877907	+	0.12093354	0.195146292	0.054339204	0.056621633
L1Md_A_downstream	13	20879666	20884666	+	1.027935147	1.087243676	1.05961442	0.821013689
L1Md_T_downstream	13	21335108	21340108	+	1.753536344	1.05936563	1.521497726	1.670338154
L1Md_T_downstream	13	22199931	22204931	-	2.448904276	2.341755629	2.173568249	1.868513942
L1Md_T_downstream	13	22428865	22433865	+	1.511669278	2.174487352	1.195462465	1.387230039
L1Md_A_downstream	13	22538189	22543189	-	2.055870295	3.512633324	1.738854527	2.095000505
L1Md_T_downstream	13	22571837	22576837	-	2.448904276	3.289608955	2.255076885	2.06668973
L1Md_A_downstream	13	22603499	22608499	+	1.874469876	3.40112114	1.467158556	1.953446388
L1Md_T_downstream	13	22945357	22950357	-	0	0.027878042	0	0
L1Md_T_downstream	13	24033922	24038922	+	1.81400311	1.05936563	1.249801636	1.670338154
L1Md_T_downstream	13	25024703	25029703	-	1.541902661	1.366024017	2.146398544	1.811892271
L1Md_A_downstream	13	25230616	25235616	-	2.569837809	3.81929183	1.983380914	1.642027378
L1Md_T_downstream	13	25230984	25235984	+	2.600071192	3.707779646	1.901872158	1.528784156
L1Md_A_downstream	13	25531608	25536608	-	2.569837809	3.038706541	1.901872158	1.642027378
L1Md_A_downstream	13	26054146	26059146	+	2.20703721	1.951462984	1.467158556	1.726959825
L1Md_A_downstream	13	26181267	26186267	+	2.630304575	2.397511721	1.16829288	1.273986697
L1Md_T_downstream	13	26234329	26239329	-	1.934936643	1.784194708	1.249801636	2.038378716
L1Md_T_downstream	13	26447242	26452242	+	2.025636911	3.484755278	1.630176067	1.387230039
L1Md_T_downstream	13	26527111	26532111	+	2.025636911	2.313877583	1.494328141	0.990878582
L1Md_T_downstream	13	26546719	26551719	+	2.237270594	2.536901951	1.575836897	1.472162485
L1Md_A_downstream	13	26812849	26817849	-	2.358204126	1.728438616	1.874702573	1.613716602
L1Md_T_downstream	13	26825893	26830893	-	2.327970743	3.038706541	1.494328141	1.670338154
L1Md_T_downstream	13	27122826	27127826	-	1.481435895	2.536901951	1.141123295	1.500473261
L1Md_T_downstream	13	27364449	27369449	+	2.025636911	4.014438152	1.603006482	1.160743475
L1Md_Gf_downstream	13	27372792	27377792	+	2.902405024	3.791413784	1.249801636	1.557094932
L1Md_A_downstream	13	27819141	27824141	-	2.690771341	2.927194357	1.11395371	1.783581495
L1Md_A_downstream	13	27870835	27875835	-	2.29773736	2.062975168	1.983380914	1.217365146
L1Md_T_downstream	13	27888292	27893292	+	2.569837809	3.094462633	1.439988852	1.443851709
L1Md_T_downstream	13	27988613	27993613	+	2.358204126	1.951462984	1.603006482	1.557094932
L1Md_T_downstream	13	28044558	28049558	-	2.87217164	3.289608955	1.711684942	1.585405707
L1Md_A_downstream	13	28464335	28469335	-	2.690771341	2.592658043	1.983380914	1.783581495
L1Md_T_downstream	13	29059817	29064817	-	2.055870295	2.787804127	1.738854527	1.896824718
L1Md_A_downstream	13	29241946	29246946	+	2.358204126	1.05936563	2.037720203	1.585405707
L1Md_T_downstream	13	29244056	29249056	-	1.995403409	1.533292294	2.064889669	1.698649049
L1Md_T_downstream	13	30111891	30116891	-	2.267503977	1.142999768	2.363755465	1.840203047
L1Md_A_downstream	13	31135036	31140036	-	2.96287179	2.313877583	1.793193698	1.670338154
L1Md_T_downstream	13	33225416	33230416	-	2.418670893	1.756316662	1.684515357	1.585405707
L1Md_A_downstream	13	33306121	33311121	+	2.418670893	4.962291718	1.711684942	1.925135493
L1Md_T_downstream	13	33309963	33314963	-	2.721004725	3.95868206	1.630176067	1.981757164
L1Md_T_downstream	13	33379426	33384426	+	1.72330296	2.676291943	0.733579278	1.358919144
L1Md_T_downstream	13	33413433	33418433	-	1.632602811	3.512633324	1.222632051	1.472162485
L1Md_T_downstream	13	33477972	33482972	+	2.086103678	4.571999073	1.494328141	1.557094932
L1Md_T_downstream	13	33529009	33534009	-	2.29773736	1.031487584	2.200737715	1.896824718
L1Md_Gf_downstream	13	33629458	33634458	+	2.539604425	2.230243444	2.33658576	2.123311281
L1Md_T_downstream	13	33672355	33677355	-	2.176803827	2.341755629	2.037720203	2.01006794
L1Md_T_downstream	13	33783051	33788051	+	2.146570444	5.073803902	1.494328141	1.613716602
L1Md_T_downstream	13	33802492	33807492	+	0.997701705	1.254511952	0.570561647	0.764392078
L1Md_A_downstream	13	34476084	34481084	+	1.511669278	1.589048386	1.793193698	1.868513942
L1Md_T_downstream	13	34509547	34514547	-	2.237270594	2.536901951	1.548667312	1.925135493
L1Md_T_downstream	13	35572978	35577978	+	2.38843751	3.40112114	1.575836897	1.330608368
L1Md_T_downstream	13	36189465	36194465	+	1.511669278	1.254511952	1.521497726	1.642027378
L1Md_T_downstream	13	36668936	36673936	+	2.025636911	1.672682524	1.603006482	1.415540814
L1Md_T_downstream	13	36841996	36846996	-	1.420969129	1.672682524	1.05961442	0.821013689
L1Md_A_downstream	13	37173443	37178443	+	2.267503977	2.787804127	1.793193698	1.896824718
L1Md_T_downstream	13	37268449	37273449	+	2.086103678	2.090853214	1.929041743	2.01006794
L1Md_T_downstream	13	38879237	38884237	-	2.327970743	1.951462984	1.929041743	1.981757164
L1Md_A_downstream	13	39044931	39049931	-	2.841938257	2.146609306	1.684515357	1.273986697
L1Md_A_downstream	13	39550135	39555135	+	2.086103678	1.56117034	1.983380914	1.783581495
L1Md_T_downstream	13	39945253	39950253	+	0.997701705	0.836341262	1.575836897	1.472162485
L1Md_A_downstream	13	40044815	40049815	-	2.96287179	1.505414248	1.901872158	1.925135493
L1Md_T_downstream	13	40593104	40598104	+	1.572136045	2.007219076	1.222632051	1.613716602
L1Md_A_downstream	13	40631640	40636640	+	1.904703259	1.366024017	1.901872158	1.585405707
L1Md_T_downstream	13	40836743	40841743	+	1.23956883	1.449658155	2.092059374	1.953446388
L1Md_A_downstream	13	41063565	41068565	+	1.541902661	1.226633906	1.983380914	2.349797726
L1Md_A_downstream	13	46581487	46586487	+	2.176803827	0.947853446	1.766024113	1.642027378
L1Md_A_downstream	13	47515542	47520542	-	1.572136045	1.97934103	1.494328141	2.095000505
L1Md_A_downstream	13	47745564	47750564	+	1.269802213	1.05936563	1.793193698	1.358919144
L1Md_T_downstream	13	48302910	48307910	+	1.934936643	1.616926432	1.684515357	2.208243608
L1Md_A_downstream	13	50010175	50015175	-	1.390735745	1.087243676	1.385649681	0.934256971
L1Md_T_downstream	13	50042738	50047738	+	2.841938257	1.867828846	2.11922884	2.06668973
L1Md_T_downstream	13	50072723	50077723	-	2.025636911	2.230243444	1.603006482	1.726959825
L1Md_A_downstream	13	50124062	50129062	-	1.451202512	2.481145859	0.869427264	1.104121804
L1Md_T_downstream	13	50125422	50130422	+	2.025636911	3.094462633	1.27697134	1.472162485
L1Md_T_downstream	13	50298544	50303544	+	1.390735745	1.115121722	0.896596849	0.821013689
L1Md_T_downstream	13	50533676	50538676	+	1.995403409	2.704169989	1.657345772	1.726959825
L1Md_A_downstream	13	50695323	50700323	+	1.23956883	0.947853446	0.787918448	1.047500253
L1Md_A_downstream	13	50740875	50745875	+	2.267503977	1.70056057	1.684515357	1.245675921
L1Md_A_downstream	13	50798027	50803027	-	2.781471491	1.784194708	1.603006482	1.925135493
L1Md_A_downstream	13	50843186	50848186	+	1.81400311	1.56117034	1.439988852	1.557094932
L1Md_T_downstream	13	50875114	50880114	+	2.539604425	4.795023441	1.711684942	1.642027378
L1Md_T_downstream	13	50888369	50893369	-	2.841938257	2.759926081	1.657345772	1.925135493
L1Md_T_downstream	13	50920028	50925028	+	2.418670893	1.728438616	1.575836897	1.613716602
L1Md_T_downstream	13	53047420	53052420	+	2.146570444	1.728438616	2.092059374	2.038378716
L1Md_T_downstream	13	53952375	53957375	-	2.146570444	1.756316662	2.010550499	1.7552706
L1Md_T_downstream	13	56972667	56977667	-	2.932638407	3.624145508	1.575836897	1.896824718
L1Md_T_downstream	13	57196997	57201997	-	2.660537958	3.233852863	1.331310511	1.698649049
L1Md_T_downstream	13	59096488	59101488	-	1.451202512	1.031487584	2.010550499	1.953446388
L1Md_T_downstream	13	60395381	60400381	+	2.176803827	2.676291943	2.010550499	2.06668973
